target,id,date,flag,user,text
1,2045437518,Fri Jun 05 10:43:31 PDT 2009,NO_QUERY,SubhiG,"It is fearlessness, and it is love&quot; - Vince Lombardi. Thank you very much "
0,2259766460,Sat Jun 20 18:07:38 PDT 2009,NO_QUERY,MissMaryMacc,This sucks. I want my baby to come home. 
0,2236488047,Fri Jun 19 03:50:06 PDT 2009,NO_QUERY,EminaOsmanovic,@officialTila TILA can I get a shout ?? 
1,2012651370,Tue Jun 02 21:02:19 PDT 2009,NO_QUERY,AgeAdrienne,"Oh @nbcconan, I haven't laughed this much in a while. "
0,2201923838,Tue Jun 16 20:58:33 PDT 2009,NO_QUERY,k3vlai,i cant believe billy died. 
0,2223108206,Thu Jun 18 07:51:41 PDT 2009,NO_QUERY,KickAssCaz,@Bailey_FF It's not good 
1,2187090490,Mon Jun 15 19:46:33 PDT 2009,NO_QUERY,KaylaBearD,Chillin with my aunt and sister  gotta love popcorn! Hehe. Have a great night! Love to ya'll  Kay~Kay &lt;3
0,2214163219,Wed Jun 17 16:21:20 PDT 2009,NO_QUERY,miseryunknown,stuDYING.  dates suck. got all the titles and the majority of the artists though! woop.
1,1565956361,Mon Apr 20 07:55:04 PDT 2009,NO_QUERY,Twisted_Wick,@ErikJHeels Wish I was there!!!! Have fun!  Go Sox!
0,2064203316,Sun Jun 07 05:33:46 PDT 2009,NO_QUERY,marcii_chan,@Rutto_chan i'm sorry for making you worried   i promise u that i talk to u later but i need to get away for everyone now (...)
1,2067296378,Sun Jun 07 12:05:46 PDT 2009,NO_QUERY,JooWang,Always thanks to my brother for waking me up early. Now about to get some fuhh and then go paint! 
0,2324788401,Thu Jun 25 04:02:45 PDT 2009,NO_QUERY,MyBugs2Love,Im just getting back from the ER.  i fell and broke my arm.  This sucks 
1,1753712252,Sun May 10 03:02:30 PDT 2009,NO_QUERY,Nerrida_,@Matt_D_ happy birthday 
0,2218339832,Wed Jun 17 22:18:12 PDT 2009,NO_QUERY,hectornova,"New iPhone OS was a long time coming. Glad to finally have a landscape keyboard though, twitterfon excluded so far. "
1,2051841308,Fri Jun 05 22:56:46 PDT 2009,NO_QUERY,CinnInSoCal,"@LadyCromwell Glad you like it, when i find something useful I share it, it can only do good "
1,1969959009,Sat May 30 01:53:19 PDT 2009,NO_QUERY,joycescapade,@minimum12 Hi! Just followed you. Where are you currently? 
0,2205236389,Wed Jun 17 04:17:09 PDT 2009,NO_QUERY,iianardo,@drewaaroncomley dude im gunna be away for that show  this makes me extremely sad.
0,2249142643,Fri Jun 19 21:47:41 PDT 2009,NO_QUERY,taylorfarley,I wish Entourage would finish so I could watch it 
1,2058929553,Sat Jun 06 15:54:40 PDT 2009,NO_QUERY,AlekThomas,@DPAD_Magazine if you go on the sims you just wont go to bed atall. so uncharted2b 
1,1992521980,Mon Jun 01 08:53:23 PDT 2009,NO_QUERY,BryceRaiff,following the twitter trend  
0,2065094886,Sun Jun 07 07:52:55 PDT 2009,NO_QUERY,Misshehehe,This is not a fun feeling. 
0,2052836942,Sat Jun 06 02:12:56 PDT 2009,NO_QUERY,LuLu88A,"wish my real friends with me now !!  ,, miss u guyZ"
0,2048576394,Fri Jun 05 15:25:36 PDT 2009,NO_QUERY,jonna404,Locked out of my house 
0,2211635529,Wed Jun 17 13:05:46 PDT 2009,NO_QUERY,djdonx,@efalase u mean s sugar u abandoned?? 
0,1982795306,Sun May 31 11:55:08 PDT 2009,NO_QUERY,sydeshow,"@KikoNightmare your phone's never gonna learn it  I had a pearl for a year, tried to teach it and never could make it the first t9 choice"
0,2260586544,Sat Jun 20 19:27:29 PDT 2009,NO_QUERY,BlondeBlogger,http://twitpic.com/7ywp6 - downtown va beach. that's as close as i got to the ocean.  no time to hit the beach.
1,2015695277,Wed Jun 03 05:18:19 PDT 2009,NO_QUERY,Mark_A_Nolan,@HughSachs Welcome to the happy world of Twitter 
0,2327901776,Thu Jun 25 08:55:44 PDT 2009,NO_QUERY,wliyuans," My turtle food! Its starving. ;( Im sorry, turtles. ;( I promise i buy tmr. ;("
1,1979706050,Sun May 31 04:10:27 PDT 2009,NO_QUERY,daantje_nl,adding my new sound system to my cruizer  http://www.tommyca.net
0,1984015879,Sun May 31 14:16:35 PDT 2009,NO_QUERY,xvs,@kogas Idk ATM. Completely. 
0,2286317240,Mon Jun 22 16:16:53 PDT 2009,NO_QUERY,campfires,@sabinagl  what's wrong? You don't have to tell me if you don't wanna but I'm here if you wanna talk
1,1980008781,Sun May 31 05:21:32 PDT 2009,NO_QUERY,privatestudmuff,marco leading hi home gp comeon 
0,1793097301,Thu May 14 01:21:45 PDT 2009,NO_QUERY,b2fanimation,"spent ages yesterday setting up message filters on thunderbird, only for them not to work today. shakes fist in anger "
0,2067642160,Sun Jun 07 12:42:15 PDT 2009,NO_QUERY,little_peanut,writing something about people you got to know many years ago is so difficult 
1,1973502288,Sat May 30 11:16:27 PDT 2009,NO_QUERY,moondoggie_de,Enjoying the worlds greatest sushi   http://yfrog.com/7hsw3j
1,1979656166,Sun May 31 03:58:38 PDT 2009,NO_QUERY,danielle_1811,:maczombierawr &quot;Drag me to hell&quot; Was it okay? Scary?? and worth watching 
1,2011034548,Tue Jun 02 18:22:19 PDT 2009,NO_QUERY,likeomgshhfool,"so i've come to the conclusion, Jacob turns into a pretty warewolf, his fur color is soo gorgeous!! "
1,2008810770,Tue Jun 02 14:41:41 PDT 2009,NO_QUERY,LaughNYC,WhatKs that smell in here?  (www.LaughNYC.com)
1,1968047440,Fri May 29 20:39:53 PDT 2009,NO_QUERY,pinkielarue,@stellery @stellery oh hai! what are you up to this friday night? I'm  probably going to log on to an alt to avoid raiding 
0,1554455426,Sat Apr 18 17:02:37 PDT 2009,NO_QUERY,Mheartstar,ok so my brother just got a mac book and its so much prettier than mine lol 
0,2249248890,Fri Jun 19 21:59:16 PDT 2009,NO_QUERY,nathvieira,"ohhhhhh, miss here... MCFLY, I NEED SEE YOU AGAIN GUYS "
1,1754062366,Sun May 10 04:48:28 PDT 2009,NO_QUERY,TheChiz,I like the tiny things that can make the rest of the day way better 
0,2206849299,Wed Jun 17 07:08:25 PDT 2009,NO_QUERY,Katleavixen,"now has a doctors appointment then another hospital one tomoro, i was right, day 2 and im already tired "
1,1792960366,Thu May 14 00:51:09 PDT 2009,NO_QUERY,balazsgal,"@c_davies good morning, its exactly the same here in munich, but they are building a whole house here "
1,1468055253,Mon Apr 06 23:28:39 PDT 2009,NO_QUERY,MichaelMcA,in Aries with peter and luke 
1,1753836820,Sun May 10 03:42:27 PDT 2009,NO_QUERY,pwilson,"You know when your make late night calls to India team members for more pictures, your struggling with your message.  Thanks @angelac519."
1,1564040574,Mon Apr 20 01:28:08 PDT 2009,NO_QUERY,missycbailey,Thanks God for such a wonderful husband! I love him more than he will ever know! He is such an incredible daddy too! My dream come true! 
1,1999913551,Mon Jun 01 21:03:11 PDT 2009,NO_QUERY,ennui1981,"@czarles @pluish Will use this free time to practice my handwriting again. Typing here in Twitter doesn't count, naturally. Hehe... "
0,2044054063,Fri Jun 05 08:48:08 PDT 2009,NO_QUERY,ktjune,LA is gloomy right now 
0,1548674463,Fri Apr 17 21:37:44 PDT 2009,NO_QUERY,Snuva,"@mundoo Sorry to hear that  But congratulations on the rain a few hours ago! If it helps, my lawn is just a dust bowl."
1,1880550554,Fri May 22 01:38:43 PDT 2009,NO_QUERY,finkcards,"Good Morning Everyone! Its Friday, the Sun is shining and its a bank holiday weekend. Life is GOOD "
0,2264655736,Sun Jun 21 04:33:01 PDT 2009,NO_QUERY,saragarth,"@littlefurybug I feel so sorry for you love.  really, I do. (btw, if this was a movie, we'd make MILLIONS!)  &lt;3 x"
0,2262696128,Sat Jun 20 23:02:21 PDT 2009,NO_QUERY,AudreyCappu,dáº¡o nÃ y lÃºc nÃ o cÅ©ng cÃ³ cáº£m giÃ¡c bá» lá»«a dá»i  chÃ¡n quaaaaÃ¡..mÃ¬nh bá» ÄiÃªn rá»i
0,2261550041,Sat Jun 20 20:58:04 PDT 2009,NO_QUERY,Justacr0sshair,@Paracinema  you know I'm a tweenie at heart
0,1968351634,Fri May 29 21:15:31 PDT 2009,NO_QUERY,shelbymaine,Watching tv then going to sleep. Work tomorrow 
0,2249363545,Fri Jun 19 22:11:28 PDT 2009,NO_QUERY,Simplegreenvr6,Not feeling well at all 
1,1979341713,Sun May 31 02:37:54 PDT 2009,NO_QUERY,Bloodl3tt3r,"Hell Yeah  Thanx!!!!!!!!@ms_jonesin: &quot;yes, yes... more Hedwig&quot; ? http://blip.fm/~7d8tr"
0,2285297779,Mon Jun 22 14:57:26 PDT 2009,NO_QUERY,horriblehannah,Went on a college tour of st bens/st johns. I didnt like the school and plus its so hot that i feel like im going to die 
1,1979905210,Sun May 31 04:58:32 PDT 2009,NO_QUERY,ingek73,Everyone exited about the Take That tour say *Wayhey!*/Everyone exited about new moon say  *swoon* 
1,1979171800,Sun May 31 01:55:41 PDT 2009,NO_QUERY,fcharlton,"@Jason_Manford Hey, bung me an iphone and i'd be glad to play any time of day or night mate "
0,2201099624,Tue Jun 16 19:48:17 PDT 2009,NO_QUERY,DestinyTrack42,@SakaraRoss1of1 I miss you already!  You better come tomorrow... OR ELSE! HOLLA!
1,2060438166,Sat Jun 06 18:54:25 PDT 2009,NO_QUERY,misskatiexo,applebees with nick &amp; the parents  grad ceremony tmro!
0,2052165084,Fri Jun 05 23:51:35 PDT 2009,NO_QUERY,iGuido85,Damn.. Red Sox defeated by Texas Rangers at Fenway park..! 
1,2007560967,Tue Jun 02 12:49:14 PDT 2009,NO_QUERY,LozzBOOM,@suitcaseKid i will try and make my sound work next 
0,1686440273,Sun May 03 05:26:41 PDT 2009,NO_QUERY,FeatherMeringue,Poor doodle dogs. Nobody wants to look like a monstrosity. 
0,2059886191,Sat Jun 06 17:50:09 PDT 2009,NO_QUERY,pascale3206,Wants to see her troupe 
0,1976414020,Sat May 30 17:16:34 PDT 2009,NO_QUERY,pjhelton,Just left the er with my mom. She had to get stitches in her finger   *~BLESSED~*
1,1882095697,Fri May 22 06:13:19 PDT 2009,NO_QUERY,HarryHarley,"@sexkellystyle Yeah mine was like that today, well not that I call it a twat but hey that's cool lol "
0,1565611938,Mon Apr 20 07:09:49 PDT 2009,NO_QUERY,tiffiny4,My son just peed on me. And...I had just gotten dressed. 
0,2255837913,Sat Jun 20 11:51:58 PDT 2009,NO_QUERY,starrex5490,Another gloomy day 
1,1985699282,Sun May 31 17:36:22 PDT 2009,NO_QUERY,cleominette,@babyblackbear yes! I'm ready. At the same time again? 
0,2071761051,Sun Jun 07 19:53:15 PDT 2009,NO_QUERY,nimajones,@jimjonescapo I WISH I WAS DERE 
0,2055690813,Sat Jun 06 09:46:48 PDT 2009,NO_QUERY,HambyDavid,Apple today- then fido. No coldplay. 
1,2176265190,Mon Jun 15 03:23:22 PDT 2009,NO_QUERY,liampennock,@Mukoja do you use Facebook Mr. 
0,1881452444,Fri May 22 04:42:20 PDT 2009,NO_QUERY,ShannaMarie,Ugh...I got 3 hours of somewhat sleep and now its off to work.. Fml 
1,1985401250,Sun May 31 17:02:02 PDT 2009,NO_QUERY,kasmac92,THE HILLS IS ON 2NITE! YAY 
0,2215030714,Wed Jun 17 17:34:31 PDT 2009,NO_QUERY,Tinkerbell_03,Bored out of my freaking mind! 
1,1992270599,Mon Jun 01 08:28:50 PDT 2009,NO_QUERY,whereivebeen,@ShoshTrvls  You are more than welcome!    Enjoy!
1,1970427842,Sat May 30 03:49:47 PDT 2009,NO_QUERY,xemmawinterx,@shaundiviney Nice backround. I would soooo beat you tho! 
0,1565196148,Mon Apr 20 06:09:17 PDT 2009,NO_QUERY,Skylten,@zoziekins I hate my life haha. I need to pass this too  Ugh.
1,1827937390,Sun May 17 11:45:22 PDT 2009,NO_QUERY,ryaaaaaan,And it begins again 
0,2192241125,Tue Jun 16 06:44:07 PDT 2009,NO_QUERY,twitteratti,@epc I feel your pain 
0,1565606105,Mon Apr 20 07:08:58 PDT 2009,NO_QUERY,tjeanj,Mood today - 
0,2327343564,Thu Jun 25 08:13:40 PDT 2009,NO_QUERY,Mirenny,@lindyjomac Lindy i'm trying!  no luck yet...
0,2200415031,Tue Jun 16 18:52:08 PDT 2009,NO_QUERY,NiciNarcissism,i look gross... that gurl asked if i had skin cancer..... 
1,1972129611,Sat May 30 08:37:12 PDT 2009,NO_QUERY,megxcanxfly,i love summer.. I think I'll just pass my winter in a winter sleep. How brilliant is that? 
0,2062131863,Sat Jun 06 22:24:54 PDT 2009,NO_QUERY,Cavsrock09,&quot;You were assassinated Johalonos&quot; 
1,1751214750,Sat May 09 18:55:58 PDT 2009,NO_QUERY,Nautinkotbkitty,@JonathanRKnight I am jealous...Ur koi fish are getting ur attention &amp; I'm not.....lmao   I'm kidding!!    
0,1969144436,Fri May 29 23:08:58 PDT 2009,NO_QUERY,clearbrook00,"First day of freedom, missing my friends already, for in fact I don't see them as students, but as friends. "
0,1556664975,Sat Apr 18 23:47:01 PDT 2009,NO_QUERY,laurenalli,"home sweet home, sickling is in bed and my eyes are fighting to stay open. time to crawl into bed, i have to function for the ap tour "
1,1694069540,Mon May 04 00:57:02 PDT 2009,NO_QUERY,amathist,@nomek is new van a nice one 
1,2053416644,Sat Jun 06 04:28:49 PDT 2009,NO_QUERY,dynask,"Pancakes, music and train... "
1,1752984386,Sat May 09 23:41:28 PDT 2009,NO_QUERY,Apolladora,"@McCainBlogette Congrats!  I cuss like that in a matter of minutes, But didn't know until now there is a reward for it.  "
1,1557958804,Sun Apr 19 06:43:58 PDT 2009,NO_QUERY,ycarocoelho,http://migre.me/ymR - comment if u have flickr 
1,1880226521,Fri May 22 00:30:53 PDT 2009,NO_QUERY,caitlinmulvey,@nishita1 thankss!!! 
1,1573564105,Tue Apr 21 01:46:21 PDT 2009,NO_QUERY,silvernadine27,hahahaha the person who hate's me can't open my account  .
1,1771082238,Mon May 11 23:08:21 PDT 2009,NO_QUERY,metaglyph,@tweenkle77 oh goodnight! didn't get much of a chance to tweet with you.. tomorrow then? 
0,1824952139,Sun May 17 03:40:33 PDT 2009,NO_QUERY,biestmilch,"try to restructure our website http://tinyurl.com/pedwso ï¿½ never ending work in progress, but now I got stuck "
1,2018149989,Wed Jun 03 09:30:57 PDT 2009,NO_QUERY,NikoleCamarae,@macfeather926 I'm in linei 
0,1822426482,Sat May 16 19:33:04 PDT 2009,NO_QUERY,Yessee,Ughh !!!!! My stomach hurts  and I feel blahhh. &lt;/3
0,1836203923,Mon May 18 07:34:16 PDT 2009,NO_QUERY,ShaunPynne,Had to take a sick day  it's crazy because I'll start missing the office by mid afternoon!
0,1960140597,Fri May 29 07:29:19 PDT 2009,NO_QUERY,b_____,"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one "
0,1976098888,Sat May 30 16:34:59 PDT 2009,NO_QUERY,activistchica,@Ashley_NK Me too chica. I always lose shit. This time I used a tiny wallet like paper thin black. Hard to see! Shit!! 
1,2072392829,Sun Jun 07 20:56:25 PDT 2009,NO_QUERY,rossval,my name in Latin  is Beate Bellona 
0,2252368183,Sat Jun 20 06:06:41 PDT 2009,NO_QUERY,jhazelgrove,Seriously doubting I'l be able to get all these videos on the iPhone before I hafta leave 
0,2328818606,Thu Jun 25 10:01:34 PDT 2009,NO_QUERY,redstar72,"CAN'T BEAT LIVE MUSIC, WISH I COULD SING BUT I CAN'T "
0,2067254653,Sun Jun 07 12:01:27 PDT 2009,NO_QUERY,sazzlefrazzlee,OMG. I'm crying. OOOOOOOOWWW. I was dancing and I hit my arm on the desk and It hurts  Pray for me. Amen.
0,2218096577,Wed Jun 17 21:53:06 PDT 2009,NO_QUERY,F0LL0W3R,Sigh i don't like coughing so much  Refinnyj &lt;&gt; Mat1234
0,2013691896,Tue Jun 02 23:19:07 PDT 2009,NO_QUERY,jazziebaby,"Wtff, there's a HOLD UP @ROSS, DALY CITY! "
1,2061602532,Sat Jun 06 21:12:48 PDT 2009,NO_QUERY,macyxxx,Going rollerskating with my favorite people ever. I love my birthday haha 
1,2063685593,Sun Jun 07 03:40:18 PDT 2009,NO_QUERY,adilialima,is waking up 
0,2048613192,Fri Jun 05 15:29:15 PDT 2009,NO_QUERY,hsahsa,so much work to do on weekend 
1,2048008604,Fri Jun 05 14:31:13 PDT 2009,NO_QUERY,aaburlos,Toris house. dancee. brislans for the niight ! text 
1,1882620050,Fri May 22 07:11:44 PDT 2009,NO_QUERY,ayooo016,I'm home  whewww
1,1997197960,Mon Jun 01 16:25:39 PDT 2009,NO_QUERY,amandarenee513,Just got home....I am super tired. I think I am going to take 30 min nap 
0,1995773644,Mon Jun 01 14:01:32 PDT 2009,NO_QUERY,JennHeartsRomeo,im back from my aunts lets just say im worn out  and hurt my knee even worse. but now im having a cook out so be back later. love you guys
0,1967726759,Fri May 29 20:06:15 PDT 2009,NO_QUERY,amykayODT,@BluePhoenix1 unfortunately I don't think they're going to... 
1,2063407619,Sun Jun 07 02:32:09 PDT 2009,NO_QUERY,OzGroover,@ThisIsRobThomas YAY!!! That's because I had my fingers crossed for you!! 
1,2008849415,Tue Jun 02 14:45:19 PDT 2009,NO_QUERY,MarieMJS,"@maddrell argh Murray is out!! Hopefully Wimbledon? Now keep your fingers crossed for our little Frenchie, I think he does deserve it "
1,1962318832,Fri May 29 10:51:43 PDT 2009,NO_QUERY,annasaccone,@anaderol1977 i was watching your vid on superfoods yday...i would love to see more like that one!  only when you have time! x
0,2182876472,Mon Jun 15 13:45:08 PDT 2009,NO_QUERY,milesbrazil,@billyraycyrus @TraceCyrus OMGGG!!!!!!!!!! what should i do :????? u dont talk to me..   ;.     plz answer me!!  I LOVE U ALL
1,2180526808,Mon Jun 15 10:35:26 PDT 2009,NO_QUERY,bexatron,Q3: Theatrical-post-punk-pure-awesomeness. or just &quot;stuff I love&quot;  #MCRchat
0,2187409120,Mon Jun 15 20:14:22 PDT 2009,NO_QUERY,PrincessSwaQq,@JayBooker u still aint come u abandoned me  http://myloc.me/3Zhv
1,1823843917,Sat May 16 23:10:01 PDT 2009,NO_QUERY,snarkykisses,@kimt205 I just love that...so much. They are so so loveable! 
1,1827413468,Sun May 17 10:39:33 PDT 2009,NO_QUERY,limegreenmodern,"...we are heading out to take a hike...need to get the provisions ready, they are the most important part to my DS8 and DD3. "
0,1467842568,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,josiahmcdermott,i miss kenny powers 
1,2185121728,Mon Jun 15 16:55:08 PDT 2009,NO_QUERY,rich97,@redheaddesign Depends if you like tinkering with your machine. Or if you need it. 
0,1468750546,Tue Apr 07 03:31:57 PDT 2009,NO_QUERY,devanp16,my back is so sore!  poor me! (this is the part where u give me lots of sympathy)
1,1565198747,Mon Apr 20 06:09:42 PDT 2009,NO_QUERY,MzSoExclusive,Ughh Is Mad Bored At Vo-Tech Dis Morning Dnt Feel Like Typing Nothin Ready To Get Bak To PHS All Smiles Doe  
1,1964427377,Fri May 29 14:13:07 PDT 2009,NO_QUERY,ChazzyCat,@paulpuddifoot thanks 
0,1956497358,Thu May 28 22:00:30 PDT 2009,NO_QUERY,Ms_Nicholson,@InnyVinny but porns suck 
1,1832946834,Sun May 17 21:53:32 PDT 2009,NO_QUERY,JoshKin,Itching to see Star Trek  But i have to wait 5 more days to see it.. Darn it!!
1,1970269639,Sat May 30 03:09:30 PDT 2009,NO_QUERY,facebook_rt,"@CrashOverride71 @officialTila I'm also on facebook, you can find under my email add.  it's jimmyjohnsonii@hotmail.com "
0,1563965567,Mon Apr 20 01:05:35 PDT 2009,NO_QUERY,karleexx,emma and lori just left...now i should probably do some homework 
0,1694276560,Mon May 04 01:53:08 PDT 2009,NO_QUERY,Kornkaos,just got the Iphone Developers standard thing... waiting to use it and try out Iphone OS 3 at the same time -_- it says it may take 24hrs 
1,2058568201,Sat Jun 06 15:11:52 PDT 2009,NO_QUERY,misskyra,Fun swimming workout. 
0,2187499719,Mon Jun 15 20:22:23 PDT 2009,NO_QUERY,EmuMidget420,storms came close but didnt see much action  prolly wont
0,2226607483,Thu Jun 18 12:09:43 PDT 2009,NO_QUERY,Unwantedlove,@maroon5 Aww poor Jimmy  I misspell things all the time. Well I don't hate you even if you can't spell tattoo right lol
1,1978965283,Sun May 31 01:06:15 PDT 2009,NO_QUERY,janine_j9,@TimothyH2O chocolate bliss!!!!!!!!! ahaha. they melt in your mouth. ahhhh.  it makes a mess but its worth it 
0,2328156428,Thu Jun 25 09:14:16 PDT 2009,NO_QUERY,AvanikaYB,"@RiaMathew How were the lava cakes? And could you mail details of the course you're joining?? I'd love to go with you, but I have exams "
1,1986473822,Sun May 31 18:52:59 PDT 2009,NO_QUERY,nataliabialecki,McFly at Panico! I LOVED  'ronaldo' very cutee
1,1824018707,Sat May 16 23:45:23 PDT 2009,NO_QUERY,zacharybk,"@JoannaLord  not everyone gets one, sorry "
0,1554044546,Sat Apr 18 15:55:04 PDT 2009,NO_QUERY,bdieu,"alarm at the Marriott Marquis has been going on for 2 hours...jumped out of my bath, went down 45 floors - apparently malfunctioning "
1,2069827605,Sun Jun 07 16:36:02 PDT 2009,NO_QUERY,rgdiaz,@ObscureHorror In regards to JC2 It had alot of action and some gore. W00t w00t @ guys with no shirts  The Creeper was awesome!
1,2188769171,Mon Jun 15 22:31:36 PDT 2009,NO_QUERY,cedricmiles,Wow!! What do you do when you watch it slip away right before your eyes?..... Ah Ha... You let it go...(sigh) goodbye 
0,1835557552,Mon May 18 06:15:37 PDT 2009,NO_QUERY,shockstump,looks like monsoon season has started   #bristol #weather
1,1832835077,Sun May 17 21:36:49 PDT 2009,NO_QUERY,steshamoe,@cmthorpe06 I know we are perfect  lol
1,1963907249,Fri May 29 13:25:53 PDT 2009,NO_QUERY,rubybeth,"@kayjay15 Thanks, Kay! I just need to remind myself to keep my nose to the grindstone, keep applying for jobs, and stay optimistic "
1,2000915102,Mon Jun 01 23:18:31 PDT 2009,NO_QUERY,nikcz,@ciaobella6 Nite!!!!  Thanks for playing w/me tonight...  Sleep good... luv u sis.. 
0,1881744451,Fri May 22 05:27:24 PDT 2009,NO_QUERY,JellinJane,Is gonna take spanish finals soon 
0,2219364950,Thu Jun 18 00:22:17 PDT 2009,NO_QUERY,jennaevs,@sofeeuhsofia i cant thats my voice mail 
0,2237451673,Fri Jun 19 05:49:26 PDT 2009,NO_QUERY,robbieg8s,i take that back - no contacts 
1,2015141859,Wed Jun 03 03:49:49 PDT 2009,NO_QUERY,irissie82,"In the office, terug van de klant van de klant "
0,2001128274,Mon Jun 01 23:55:35 PDT 2009,NO_QUERY,swittiee,one more week to enjoy parties.. next week i'll be busy again  no more parties for me anymore
0,2062550766,Sat Jun 06 23:33:48 PDT 2009,NO_QUERY,sarah_1228,oh god 3 more days 
1,2182478995,Mon Jun 15 13:13:28 PDT 2009,NO_QUERY,iazz,"@filofaxer it's no question of economic ways, it's about: can i stand for another month?? and i think i know the answer to it now "
0,1793698584,Thu May 14 03:40:50 PDT 2009,NO_QUERY,cherrybomb54,Fuck yeah! Adam's through to the finals! Vote you amazing Americans...although I'm gonna miss Danny 
0,1994581598,Mon Jun 01 12:08:29 PDT 2009,NO_QUERY,DayleLauren,"Listenin to this bws mixtape and clyde, ya boy and juice went in, this is a shame "
1,1984312594,Sun May 31 14:51:39 PDT 2009,NO_QUERY,MillieCalvin,@mileycyrus I am a HUGEEE fan from London 
0,2302923779,Tue Jun 23 17:29:06 PDT 2009,NO_QUERY,mmkaren,"Awee he losttt  oh wells, he still has time to take hannah(:"
1,2053922008,Sat Jun 06 06:05:17 PDT 2009,NO_QUERY,WhorePitVipers,@Clyyde ... thanks 
1,1975830201,Sat May 30 15:59:48 PDT 2009,NO_QUERY,MeachoAdaPark,"Fenna go hoop for a min, then get dressed and get together with @KNoelB and get those drinks we been needing "
1,2013708322,Tue Jun 02 23:21:44 PDT 2009,NO_QUERY,MitsyRamos,@simplyjess400 oye mujer DM or txt me ur berry pin so i can add u 2 my BBM 
1,2063578989,Sun Jun 07 03:14:02 PDT 2009,NO_QUERY,HelenWayte,"@oddballuk Hehe, thank you "
0,1751814743,Sat May 09 20:20:32 PDT 2009,NO_QUERY,ChocmelBeauty,OMG looks like no Amazura for me tonight  looks like i may have to settle for the BX.
1,1980139741,Sun May 31 05:49:27 PDT 2009,NO_QUERY,nebowhunter,"Awake and having my coffee, and ready to go to church.. Feeling very Blessed today. "
0,2325210094,Thu Jun 25 05:00:11 PDT 2009,NO_QUERY,babybigmouth,How am I awake???  I was up all night with my sick 1 year old...and I mean aaaaaaaaall night. 
0,2207672537,Wed Jun 17 08:14:08 PDT 2009,NO_QUERY,mcrfan579,"@wardenbecks yeah, i have dial up, it really does suck. i feel your pain "
1,2068238253,Sun Jun 07 13:44:18 PDT 2009,NO_QUERY,RissWilson,"Haha i busted my way through the crowds, got my dress and i'm back out! Woo! Heading home "
1,2003536706,Tue Jun 02 06:42:44 PDT 2009,NO_QUERY,abbysanders,I feel like a little kid again! I get to watch recess! Ah .. those good summer mornings 
1,1996653679,Mon Jun 01 15:27:15 PDT 2009,NO_QUERY,liddlecurtis,@BritzThaCat Idk lol you tell me 
0,1980257236,Sun May 31 06:12:08 PDT 2009,NO_QUERY,dAiiSyBaByy,"It's early, I'm sleepy, my heart is kind of pounding and I miss him terribly.  Poop"
1,1997986470,Mon Jun 01 17:48:05 PDT 2009,NO_QUERY,SKeleven,"@gymgrl LOL, that was the point! "
0,2250609978,Sat Jun 20 00:59:44 PDT 2009,NO_QUERY,JeremyCShipp,@chunky666 Aw--sorry about that. 
1,1992792593,Mon Jun 01 09:19:48 PDT 2009,NO_QUERY,Nanosmakemepuke,Bumped up FVC and FEV1 a few percent each. Guess that's what running/biking/swimming will do for you. Feeling very healthy. 
0,2063921767,Sun Jun 07 04:35:31 PDT 2009,NO_QUERY,amy_murphyy,"friday and last night was good, and now im really tired   4 days off school this week sweeetttttttttttttttt  xxxxxxxxxxxxxxxxxx"
0,2226665339,Thu Jun 18 12:13:54 PDT 2009,NO_QUERY,Satine92,seen tv and trying to study(how bad is that 
0,1550735807,Sat Apr 18 07:06:23 PDT 2009,NO_QUERY,robinbird26,"@DonnieWahlberg I WANT to be outside working in the garden, but it's raining AND I'm sick. "
0,2224743484,Thu Jun 18 09:52:43 PDT 2009,NO_QUERY,sanjaykedia1573,lost my credit card.. 
0,1984378380,Sun May 31 14:59:35 PDT 2009,NO_QUERY,_Wren_,@gregmishka they look like  the gremlins after the  got in water   *SCARED*
0,2253607862,Sat Jun 20 08:27:12 PDT 2009,NO_QUERY,libiloulou,hmm. kinda disappointed  feeling rather lefted out. but dats ok. im running on a million cups of coffee and gilmore girls yay
0,1468161997,Tue Apr 07 00:03:12 PDT 2009,NO_QUERY,mixgrindhnic,@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT 
1,1997082101,Mon Jun 01 16:13:15 PDT 2009,NO_QUERY,gzicherm,@zebs My pleasure.  Email me at gabe at rmbrME dot com and I'll shoot it along to you.  Always interested in connecting!
0,2222359748,Thu Jun 18 06:52:24 PDT 2009,NO_QUERY,jdfitzgerald,"@janl I've got a pair of Beyer DT 250 as well as the sonys, and they're pretty sweet too. Need a new cable though. "
0,1992273448,Mon Jun 01 08:29:07 PDT 2009,NO_QUERY,b3ni,"Mojo woke me up, wth a Txt. Talkd for an hour. Mojo is goin to b busy 2mrw.  Wnts me not to miss her 2mrw.  ."
0,1978444820,Sat May 30 23:22:39 PDT 2009,NO_QUERY,pregnant12yrold,@42_santa_cruz Here's a haiku:  Your sister likes it Big. At least thirteen inches That's why she called Jeff 
0,1956577936,Thu May 28 22:11:11 PDT 2009,NO_QUERY,Nickygeezy,@DJFUZE106 Oh no! Are you ok? 
